iterations_s1_anneal,objective_s1_anneal,kl_s1_anneal,pp_s1_anneal,E_log_pxz_s1_anneal,ELBO_s1_anneal,kl_pct_obj_s1_anneal,objective_s1,kl_s1,pp_s1,E_log_pxz_s1,ELBO_s1,kl_pct_obj_s1,objective_s2,kl_s2,pp_s2,E_log_pxz_s2,ELBO_s2,kl_pct_obj_s2,objective_s3,kl_s3,pp_s3,E_log_pxz_s3,ELBO_s3,kl_pct_obj_s3,kl_s1_avg,kl_s1_anneal_avg,kl_s2_avg,kl_s3_avg,objective_s1_avg,objective_s1_anneal_avg,objective_s2_avg,objective_s3_avg,E_log_pxz_s1_avg,E_log_pxz_s1_anneal_avg,E_log_pxz_s2_avg,E_log_pxz_s3_avg,ELBO_s1_avg,ELBO_s1_anneal_avg,ELBO_s2_avg,ELBO_s3_avg,kl_pct_obj_s1_avg,kl_pct_obj_s1_anneal_avg,kl_pct_obj_s2_avg,kl_pct_obj_s3_avg
746000,-49.8071240234,7.613360595700001,40.29637534415069,-42.1937634277,-49.8071240234,0.15285686023796816,-52.414765625,4.11869110107,48.90005518688682,-48.29607452393,-52.414765625,0.0785788327384131,-82.6787695312,28.300629882800003,462.06969521951714,-27.1890698242,-55.489699707,0.34229621513803926,-93.2859765625,48.915400390600006,1015.2523784391448,-14.790192057299997,-63.7055924479,0.5243596325309146,4.116328653971999,7.582558227538663,27.96416300456,48.300220703119976,-52.486922851563314,-50.074130696603326,-82.77642171223009,-93.84390950519311,-48.37059419759131,-42.491572469064685,-27.40612935383502,-15.181229600691127,-52.486922851563286,-50.074130696603326,-55.370292358395055,-63.48145030381112,0.07854116173337156,0.15164421627036404,0.3384129051956625,0.5157783947620087
747000,-47.180786132799994,7.63886108398,37.11425901339437,-39.54192504881999,-47.180786132799994,0.16190618491347006,-49.156752929700005,4.07719848633,43.17917525559165,-45.07955444337001,-49.156752929700005,0.08294279510611448,-76.9948925781,28.066184082,364.2105377963567,-24.464354248050004,-52.53053833005001,0.36452007584179663,-87.1247070312,48.576875,791.2910095562137,-12.849277343733334,-61.426152343733335,0.5575556768598862,4.113813720703666,7.58886204020133,27.987260091146663,48.33607047525664,-52.38564469401331,-49.99341601561333,-82.59062776691675,-93.66456087237978,-48.27183097330964,-42.40455397541202,-27.30168383788502,-15.109496799041127,-52.38564469401329,-49.99341601561333,-55.28894392903172,-63.44556727429779,0.07865391868692354,0.15203476363226234,0.33951287040756917,0.5172469248598401
748000,-52.3090722656,7.9609979248,42.0011583028936,-44.348074340800004,-52.3090722656,0.15219153351407053,-55.2886523438,4.10665374756,51.966557247700464,-51.18199859624,-55.2886523438,0.07427661144684267,-87.9259082031,29.6668115234,535.213548715429,-29.129548339849997,-58.79635986325,0.337406938747481,-98.6110644531,52.04305664060001,1148.444788260791,-15.522669270833331,-67.56572591143333,0.5277608240944605,4.117260447185,7.605447143553997,28.07023803711,48.50690999348331,-52.60472363281664,-50.181774739569995,-82.93501513670677,-94.07085319008644,-48.48746318563164,-42.576327596016014,-27.43238854979835,-15.18798106553446,-52.60472363281662,-50.181774739569995,-55.502626586908384,-63.69489105901779,0.07839064502087302,0.15177582798809863,0.33908473654026566,0.5167425914557244
749000,-50.113471679700005,7.574979248049999,42.50429220754783,-42.538492431650006,-50.113471679700005,0.15115654521932625,-52.4185546875,4.07965454102,50.505218595777464,-48.33890014648,-52.4185546875,0.07782844386575305,-82.374765625,28.8594238281,475.0733354631526,-26.757670898449998,-55.61709472654999,0.3503430159604779,-93.55361328120001,50.5439404297,1096.5193804357712,-14.33655761716667,-64.88049804686668,0.540267111626965,4.116301727295666,7.60542344156833,28.114630045573332,48.623987955723315,-52.392285156253315,-49.98705159504,-82.58314534504008,-93.60362858072645,-48.27598342895764,-42.38162815347168,-27.23425764973335,-14.993213541667792,-52.39228515625329,-49.98705159504,-55.34888769530672,-63.61720149739112,0.07865556394273894,0.15230142692578263,0.34088895027108507,0.5201775904778015
750000,-48.8693945313,7.4348486328100005,39.58852465345873,-41.43454589849,-48.8693945313,0.15213711371128424,-51.4058300781,4.00587493896,47.91669887044944,-47.399955139140005,-51.4058300781,0.07792647123631585,-80.7085595703,28.0067529297,434.9210145541904,-26.3509033203,-54.35765625,0.3470109376107144,-92.09043945309999,48.6567578125,1024.4499740427602,-14.477893880199998,-63.1346516927,0.5283584061652785,4.1094590454106665,7.6009828898103295,28.130315185546667,48.66126497395331,-52.35161539713665,-49.938366536446665,-82.51890006509342,-93.56510123697645,-48.242156351725974,-42.33738364663635,-27.19429243977335,-14.967945421007792,-52.35161539713662,-49.938366536446665,-55.32460762532005,-63.62921039496112,0.07858576125098633,0.1523603630613433,0.34134854406199655,0.5207956663589406
751000,-54.259296875,7.553952636719999,41.32584643352747,-46.70534423828,-54.259296875,0.1392195083936019,-56.7711767578,4.1778692627,49.09566279059242,-52.5933074951,-56.7711767578,0.0735913803676086,-90.2955078125,27.9519360352,489.36446141133433,-31.171785888650003,-59.12372192385,0.3095606493873717,-103.9759375,48.43172851560001,1250.6373841799789,-18.51473632813333,-66.94646484373334,0.46579746891534407,4.112203898112666,7.59978440348233,28.13346183268333,48.66900195311998,-52.403313151043314,-50.00174527993667,-82.63704459634342,-93.74653548176977,-48.29110925293064,-42.40196087645435,-27.251791381830017,-15.025844509550014,-52.40331315104329,-50.00174527993667,-55.385253214513384,-63.694846462670014,0.07856657161525785,0.15216894902025221,0.34096323225633224,0.520016488795719
752000,-48.09078125,7.473399658200001,39.68155353422829,-40.6173815918,-48.09078125,0.15540191828761363,-50.3454296875,4.17133422852,47.15584984591113,-46.17409545898,-50.3454296875,0.08285427802308892,-79.4940576172,28.2595800781,439.0024456840576,-25.61723876955,-53.87681884765,0.3554929880945657,-91.298984375,49.053369140600005,1083.615598900789,-14.081871744799999,-63.1352408854,0.537282747189377,4.112810607910999,7.59590637206933,28.132370117186664,48.67178922525331,-52.20938769531331,-49.82815624999,-82.30367333983341,-93.3972939453031,-48.09657708740231,-42.23224987792069,-27.08565161132335,-14.908501573350014,-52.20938769531329,-49.82815624999,-55.21802172851005,-63.58029079860334,0.07886346113356636,0.15260232064556856,0.34227525161351574,0.5218875418245182
753000,-54.3308886719,7.51895690918,44.672711945443666,-46.81193176272,-54.3308886719,0.1383919367597021,-56.7294189453,4.30202697754,52.83068799698108,-52.427391967759995,-56.7294189453,0.07583414492025958,-90.73578125,27.5248339844,569.728270061786,-31.6054736328,-59.1303076172,0.3033514849953419,-102.73573242200001,46.8968798828,1318.5882722911972,-18.612950846400004,-65.5098307292,0.4564807080964307,4.118549804688333,7.591294576007996,28.13311946614666,48.64726725259665,-52.378128092446644,-49.99898942056334,-82.61156103514674,-93.77074251301646,-48.25957828775831,-42.407694844555344,-27.239220784500016,-15.041158420140015,-52.37812809244663,-49.99898942056334,-55.37234025064672,-63.688425672736685,0.07872687378235725,0.15202812663426848,0.34113844417219824,0.5197572108734746
754000,-49.4813427734,7.554855957030001,38.751041502506816,-41.92648681637,-49.4813427734,0.15268090018550007,-51.8032861328,4.07674926758,46.00601146168688,-47.72653686522,-51.8032861328,0.07869673088168722,-80.8137792969,27.7177001953,392.65552080224114,-26.5480395508,-54.265739746099996,0.34298235321316356,-92.6688671875,48.2640673828,943.0697262740317,-14.801599934899999,-63.0656673177,0.5208228917393121,4.119877522787333,7.5892490030913295,28.119288736979993,48.62778710936665,-52.41781803385331,-50.03765234374001,-82.65099511718009,-93.82558886718311,-48.29794051106597,-42.44840334064868,-27.265853190100017,-15.065933919272236,-52.417818033853294,-50.03765234374001,-55.385141927080056,-63.69372102863891,0.07869139346780642,0.15186363111528553,0.34079490953173713,0.5192293758376918
755000,-50.8853320313,7.9037023925800005,41.64699305646972,-42.98162963872,-50.8853320313,0.15532378540280264,-52.91055664060001,4.21941711426,48.31063104738959,-48.69113952634001,-52.91055664060001,0.07974622423500081,-84.05078125,29.4101416016,473.3441611177328,-27.3203198242,-56.7304614258,0.34990919970300693,-96.3644628906,51.0583740234,1167.073389294953,-15.102029622399998,-66.1604036458,0.5298465066044649,4.124398488363666,7.601350240070662,28.171609049479994,48.71869401040665,-52.519163248696636,-50.14460188801334,-82.85316764322341,-94.08795052082645,-48.39476476033297,-42.54325164794268,-27.340779296871688,-15.123085503473346,-52.51916324869662,-50.14460188801334,-55.51238834635172,-63.84177951388002,0.07861998945022153,0.15176902395288233,0.3405586901143326,0.5186857828841871
756000,-50.6686865234,7.52952636719,38.34181022945939,-43.139160156209996,-50.6686865234,0.14860314888393025,-53.31859375,4.1010888671900005,46.397721844207446,-49.21750488281,-53.31859375,0.07691667350454082,-83.808984375,28.463542480500003,416.3777803856377,-27.672720947249996,-56.136263427749995,0.3396239996554666,-94.72323242190001,49.20463867189999,913.3080448015996,-15.172864583333338,-64.37750325523334,0.51945692111457,4.125294443767333,7.605573425291995,28.206062011719997,48.77843310545998,-52.57775179036331,-50.19865608723001,-82.93390478515008,-94.18060253905645,-48.45245734659598,-42.593082661938006,-27.363921386715024,-15.134056477865569,-52.577751790363294,-50.19865608723001,-55.569983398435056,-63.91248958332557,0.07854996589165424,0.15169135489483515,0.34064510074995463,0.5188120597958197
757000,-50.402607421899994,7.366422119139999,40.74923650691551,-43.036185302759996,-50.402607421899994,0.14615160794120505,-52.8436035156,4.1284326171900005,48.76379451278957,-48.71517089841,-52.8436035156,0.0781254937690092,-83.0114550781,27.462341308600003,448.55366331218664,-27.774556884749998,-55.23689819335,0.33082592375669717,-92.3097167969,47.0959228516,888.8917755013243,-15.071264648433335,-62.167187500033336,0.5101946413205939,4.116675933839001,7.589849426268661,28.19643424479333,48.752376302076655,-52.53965218098664,-50.18142610676335,-82.89638916015006,-94.07768424478645,-48.42297624714764,-42.591576680494676,-27.349977457678357,-15.108435980903348,-52.53965218098663,-50.18142610676335,-55.54641170247172,-63.860812282980014,0.07844545921794904,0.15143200812394253,0.34067818223478474,0.5190893377520983
758000,-51.0981787109,7.699945068360001,39.967545109212395,-43.39823364254,-51.0981787109,0.15068922733869355,-53.657939453100006,4.14707397461,48.07783810401036,-49.510865478490004,-53.657939453100006,0.07728723869903298,-84.3317285156,29.1823535156,439.98299972735947,-27.574687500000003,-56.7570410156,0.3460423974376588,-95.071875,51.3838964844,955.1974567615537,-14.562659505200003,-65.9465559896,0.5404742094799329,4.119658070883333,7.588950846353328,28.208675944009993,48.77087369791,-52.58216503905997,-50.21596256509668,-82.91742073567006,-94.05357096353646,-48.46250696817663,-42.62701171874334,-27.354372395830023,-15.094232421875569,-52.58216503905996,-50.21596256509668,-55.56304833984006,-63.86510611978557,0.07843966407540916,0.15131010245138882,0.3407374873252236,0.5194184771900213
759000,-50.1190087891,7.66347045898,41.18307447517465,-42.45553833012,-50.1190087891,0.1529054672894223,-52.6916845703,4.202002563480001,49.84303050586018,-48.48968200682,-52.6916845703,0.0797469771131304,-83.2004296875,28.5222900391,479.20989752387055,-27.339069824200003,-55.8613598633,0.3428142155783262,-93.9850390625,49.000991210900004,1066.5494534741345,-14.994682617199997,-63.9956738281,0.521370121241471,4.120478444418667,7.591238362629328,28.237085937499995,48.834508951816666,-52.552435546873305,-50.19773746744335,-82.89243636067008,-93.99726497395314,-48.43195710245463,-42.606499104814006,-27.327675211585024,-15.054252007378901,-52.55243554687329,-50.19773746744335,-55.56476114908506,-63.88876095919557,0.07849921984423679,0.15141025358258567,0.3411779281782559,0.5203904371990739
760000,-54.2822265625,7.70188720703,40.97141358441449,-46.58033935547,-54.2822265625,0.14188598542770028,-56.7068945313,4.14460632324,48.36229862605045,-52.562288208060004,-56.7068945313,0.07308822599961523,-91.1625390625,28.799411621100003,510.53938686387016,-31.181563720699998,-59.980975341800004,0.3159127851995813,-102.62293945299999,49.9531298828,1118.0628893307694,-17.556603190066664,-67.50973307286667,0.4867637796097032,4.121831756593,7.595452229816662,28.251927001953327,48.87787076822334,-52.65662158202997,-50.28981201171335,-83.08770198567008,-94.2060543619698,-48.53478982543697,-42.69435978189667,-27.41788749185836,-15.1093945312489,-52.656621582029956,-50.28981201171335,-55.66981449381173,-63.98726529947224,0.0783823608144197,0.15123847132449603,0.340628768352205,0.5197857283566696
761000,-45.4631787109,7.897922363280001,34.54025093756413,-37.56525634762,-45.4631787109,0.17372129682138654,-47.641220703100004,4.12147155762,40.928263244773795,-43.519749145480006,-47.641220703100004,0.0865106203576311,-74.8381591797,29.6249169922,340.62686001539237,-22.60662109375,-52.23153808595,0.39585309575914607,-84.5770703125,52.2875537109,727.4645545666722,-10.763172200533333,-63.05072591143333,0.6182237516351072,4.123352742514333,7.613088806151328,28.34101546223999,49.08071240233667,-52.48894189452997,-50.118029459630016,-82.80952864582676,-93.84258723957313,-48.36558915201564,-42.50494065347868,-27.23425659179336,-14.920624945745567,-52.48894189452996,-50.118029459630016,-55.57527205403339,-64.00133734808225,0.07868664350682675,0.15217648004509243,0.3430235290293168,0.5242635330094454
762000,-49.06489257810001,7.649124755860001,38.395774081548545,-41.41576782224001,-49.06489257810001,0.15589812499200636,-50.8091601563,4.1040185546900005,43.71243980715317,-46.70514160161,-50.8091601563,0.08077320195935435,-79.41258789060001,27.925053710900002,366.6037731216645,-25.743767089850003,-53.668820800750005,0.3516451793432293,-91.0312109375,47.5179541016,869.6751684271167,-14.504418945300003,-62.0223730469,0.5219962869023544,4.1234163004569995,7.618786905923328,28.334920003253327,49.05260481770334,-52.49486507161331,-50.13566471353668,-82.81474023436677,-93.8949095051998,-48.3714487711563,-42.51687780761334,-27.239910115556697,-14.947434895832235,-52.4948650716133,-50.13566471353668,-55.574830118810056,-64.00003971353557,0.0786784494710151,0.152237235088383,0.34292349792829524,0.5236440532735308
763000,-50.6552148438,7.743586425780001,39.435323100627286,-42.91162841802,-50.6552148438,0.15286849438222816,-53.1569189453,4.18315795898,47.28258789080503,-48.97376098632,-53.1569189453,0.07869451506932879,-83.3494140625,28.4146948242,422.5825323599017,-27.467359619150002,-55.88205444335,0.340910552807163,-94.0622363281,49.4702783203,919.2158341046255,-14.8639860026,-64.3342643229,0.5259313434537313,4.125139485678333,7.621162923175995,28.346007486976657,49.08961718749334,-52.53380175780998,-50.18111588541334,-82.88235253905343,-93.98827148436648,-48.408662272131636,-42.55995296223734,-27.268172526038363,-14.96621809895779,-52.53380175780997,-50.18111588541334,-55.61418001301505,-64.05583528645113,0.07865265703218623,0.1521444803884212,0.34277639868165555,0.5235115807890663
764000,-46.557646484399996,7.691606445310001,37.82834317125679,-38.866040039089995,-46.557646484399996,0.16520608377159304,-48.782236328100005,4.0960925293,44.99949617740692,-44.6861437988,-48.782236328100005,0.08396688708058532,-75.9637353516,28.7073144531,375.2979625018574,-23.62821044925,-52.33552490235,0.3779081468312149,-85.33250976560001,49.916381835900005,779.6140934826835,-11.805375976566667,-61.72175781246667,0.5849632452275854,4.129359212241,7.622411621092661,28.33090250650666,49.037682779940006,-52.36799967447665,-50.01255582682001,-82.56969710285675,-93.55703320311649,-48.23864046223563,-42.39014420572733,-27.11939729817503,-14.839783474392236,-52.367999674476636,-50.01255582682001,-55.45029980468173,-63.87746625433224,0.07899013583498951,0.15270819551215264,0.3439838741033808,0.5255500954290482
765000,-51.3670800781,7.596354370119999,41.69418461671851,-43.770725707980006,-51.3670800781,0.1478837099280372,-53.7033447266,4.22745513916,49.403685891996034,-49.47588958744,-53.7033447266,0.07871865636454639,-85.5443261719,27.598852539099997,498.8818859095643,-28.9727368164,-56.571589355499995,0.3226263362416408,-97.6510839844,47.567646484399994,1201.807543480027,-16.69447916666667,-64.26212565106667,0.48711846856711843,4.132592610678333,7.617039001463994,28.301385253903327,48.98350032551334,-52.34987679036332,-49.996582031246675,-82.54697281900343,-93.57687272134648,-48.21728417968496,-42.37954302978267,-27.12279378255003,-14.864457465277791,-52.349876790363304,-49.996582031246675,-55.424179036453395,-63.847957790791135,0.07907603929213372,0.1526501324328354,0.34372657600200734,0.5248922616323204
766000,-50.2569677734,7.87936889648,42.07096020130224,-42.37759887692,-50.2569677734,0.15678162144613889,-53.0509277344,4.08636016846,51.792308148763844,-48.96456756594,-53.0509277344,0.07702711984450872,-83.4924609375,29.49234375,498.8156940369003,-27.000058593749998,-56.49240234375,0.3532336143748009,-93.97890625,51.48286132810001,1088.4153864844375,-14.165348307299995,-65.64820963540001,0.5478129442275778,4.132161142986333,7.631796325682661,28.375397298173326,49.141054361970006,-52.45177490234332,-50.08183219400667,-82.71147167968007,-93.71707063801314,-48.319613759356955,-42.450035868324,-27.16803719075336,-14.85867209201446,-52.4517749023433,-50.08183219400667,-55.54343448892673,-63.99972645398447,0.07891041164954973,0.15267930813814257,0.3439290457616263,0.5257917729671611
767000,-48.073955078100006,7.535843505860001,36.785214842533925,-40.538111572240005,-48.073955078100006,0.15675522210763432,-50.3933496094,4.084882202149999,43.77351009621372,-46.30846740725,-50.3933496094,0.08105994608042558,-79.05908203119999,28.4476953125,375.6620988559302,-25.305693359349995,-53.75338867184999,0.35982830285422945,-89.9623828125,49.6449023437,850.9347226654038,-13.439160156266666,-63.08406249996666,0.5518406781995773,4.132710856120999,7.633433695474328,28.39644091796666,49.18770214842667,-52.42747444661332,-50.04994807942334,-82.66507779947007,-93.70195670572315,-48.29476359049229,-42.416514383949,-27.134318440751695,-14.838084852432237,-52.427474446613296,-50.04994807942334,-55.530759358718385,-64.02578700085891,0.07895969549724682,0.15281463970038237,0.3443981200877687,0.5263999439796029
768000,-51.396152343800004,7.7991845703100005,39.143115968996035,-43.59696777349001,-51.39615234380001,0.1517464676760152,-54.31436523439999,4.10124176025,48.20415660559357,-50.213123474149995,-54.31436523439999,0.07550933795416022,-85.73234375,28.9468652344,453.58592065330254,-28.3927392578,-57.339604492199996,0.337642294240906,-96.4202636719,50.1781396484,972.4226030329423,-15.414041341166667,-65.59218098956667,0.5204107283832655,4.128933400473,7.6380664469389945,28.411334960936657,49.22150439452001,-52.545464192706646,-50.142582356770006,-82.88010791014673,-93.91596744790982,-48.41653079223362,-42.504515909831,-27.234386474605028,-14.898154351130016,-52.54546419270663,-50.142582356770006,-55.645721435541724,-64.11965874565003,0.07870983109540286,0.15262079497801923,0.3436702168532037,0.5255380407503588
769000,-51.5824169922,7.689825439450001,40.947903449277575,-43.892591552750005,-51.58241699220001,0.14907842415784456,-53.922138671899994,4.10593200684,48.45746885174634,-49.816206665059994,-53.922138671899994,0.07614557040890685,-84.80358398439999,28.839799804699997,447.27456745518884,-27.98189208985,-56.82169189455,0.3400776058003069,-95.5284472656,50.0105761719,967.7978113817109,-15.172623697899999,-65.18319986979999,0.5235150115321608,4.130931630453666,7.644621785480662,28.442368896483323,49.28250162759335,-52.50101985676998,-50.10102376302,-82.7742469075434,-93.75467708332981,-48.37008822631629,-42.456401977539336,-27.16593900553003,-14.82405848524557,-52.501019856769965,-50.10102376302,-55.60830790201339,-64.10656011283892,0.07880724171219379,0.15286215457250976,0.34443215522906073,0.5269870721143067
770000,-49.16805664060001,7.63791870117,38.27427904992375,-41.530137939430006,-49.16805664060001,0.1553431073552553,-50.920073242200004,4.14945678711,43.58239640703477,-46.77061645509001,-50.920073242200004,0.08148960759292738,-80.7850976563,28.195769043000002,398.82281539597085,-26.29466430665,-54.490433349650004,0.3490219094981952,-92.6468261719,48.4556640625,960.84694995496,-14.7303873698,-63.1860514323,0.5230148302392329,4.131868855795333,7.648722961424662,28.473173990886657,49.34920442707335,-52.473926595053314,-50.08872819010334,-82.7535307617134,-93.77097981770649,-48.34205773925796,-42.440005228678665,-27.140178385413364,-14.80725846354446,-52.4739265950533,-50.08872819010334,-55.61335237630006,-64.1564628906178,0.07886803564341932,0.152983502609147,0.3448993838269127,0.5276183400361734
771000,-51.1468359375,7.55784301758,38.856715761966036,-43.58899291992,-51.1468359375,0.1477675574460847,-53.767211914099995,4.22098754883,46.87035883700785,-49.54622436526999,-53.767211914099995,0.07850486195143554,-84.91651367189999,28.1282714844,435.4220655216166,-28.394121093749995,-56.52239257814999,0.3312461883807651,-95.8806738281,48.0072070312,954.1979214032973,-15.957822265633334,-63.96502929683333,0.5006974306132838,4.1370775146496666,7.644895406086329,28.46048388671999,49.29933203124003,-52.647400227866655,-50.24367675781334,-83.04233642577674,-94.10189062499649,-48.510322713216965,-42.598781351727,-27.290926269528363,-14.934186197918907,-52.64740022786664,-50.24367675781334,-55.75141015624839,-64.23351822915892,0.07869486132893005,0.1524087744713657,0.34347836679003746,0.5251104844635264
772000,-52.375927734399994,7.40013061523,39.11469651503168,-44.97579711917,-52.375927734399994,0.14128877397181963,-55.1550634766,4.1225692749,47.51509717164238,-51.0324942017,-55.1550634766,0.0747450735261874,-87.84986328120002,27.292819824200002,468.6226777474082,-30.278521728500007,-57.571341552700005,0.31067572338545346,-99.5784863281,46.7828662109,1065.1198266470597,-17.598540039066666,-64.38140624996667,0.4698089711542278,4.133398468018667,7.634879069009329,28.41195133463666,49.194992024726695,-52.729592447919984,-50.31033365885667,-83.1875538736934,-94.24908072916315,-48.5961939799013,-42.67545458984733,-27.387801269528364,-15.018029568145574,-52.72959244791996,-50.31033365885667,-55.79975260416506,-64.21302159287225,0.07850843807516242,0.15202299307230618,0.3423567433415283,0.5232873848012803
773000,-44.831728515600005,7.63046020508,32.26494308930407,-37.20126831052001,-44.831728515600005,0.17020223082464564,-46.7023632813,4.16335205078,37.2978450177853,-42.53901123052,-46.7023632813,0.08914649619984091,-72.4725195313,28.398271484400002,274.746288503292,-22.037124023449998,-50.435395507850004,0.39184882308576474,-82.7527929688,48.8509960937,609.3907830848407,-11.300598958366665,-60.15159505206666,0.5903244391052532,4.134447764079667,7.634347534178661,28.387498860679994,49.133108072903354,-52.48516829427665,-50.09062988281334,-82.76027392578007,-93.78269368489315,-48.350720530196966,-42.45628234863466,-27.18638753255003,-14.883195203996683,-52.48516829427663,-50.09062988281334,-55.573886393230055,-64.01630327690002,0.0789311051575433,0.15273984450805722,0.34403308443582614,0.525493566337489
774000,-48.9019726563,7.3788397216799995,40.07348595331163,-41.52313293462,-48.9019726563,0.15089043081229137,-52.0660107422,4.1113803100599995,50.882051811028674,-47.95463043214,-52.0660107422,0.07896476514048899,-80.9968554687,27.281538085900003,451.6783105173474,-26.8576586914,-54.1391967773,0.33682218807176456,-90.019375,46.59234375,892.4005638017613,-14.475677083333332,-61.06802083333333,0.5175812845845686,4.132561584473668,7.623678344725662,28.364932454429994,49.10667545571668,-52.45635270182998,-50.02722330729333,-82.66395035807008,-93.64638053384982,-48.3237911173563,-42.40354496256766,-27.14950895182003,-14.846568359377795,-52.456352701829964,-50.02722330729333,-55.51444140625005,-63.95324381509446,0.07893845889578355,0.15271815841500327,0.3441508328366974,0.5259623910692951
775000,-48.3583398438,7.450062255860001,38.99800902648162,-40.908277587940006,-48.35833984380001,0.15405951238036905,-50.5216552734,4.140096130369999,45.94284512999932,-46.38155914303,-50.5216552734,0.08194696131719556,-79.1899609375,27.522487793000003,403.1220884047612,-25.83373657225,-53.35622436525,0.3475502130215961,-89.335546875,47.50346679689999,869.4357693059413,-13.944026692700005,-61.4474934896,0.5317420495938503,4.135904266358334,7.624241251626661,28.367020914716658,49.111595540353356,-52.44563932292331,-50.036618815106664,-82.6664814453101,-93.63934667968314,-48.30973505656496,-42.412377563479986,-27.149730265296697,-14.842583713110018,-52.4456393229233,-50.036618815106664,-55.51675118001338,-63.95417925346335,0.07902147142513131,0.15269975938598804,0.3441661118005284,0.5260591036669203
776000,-51.244682617200006,7.679647216799999,41.102773737590134,-43.565035400400006,-51.244682617200006,0.14986232374912528,-53.739721679700004,4.2038180542,49.25479130531091,-49.535903625500005,-53.739721679700004,0.07822552709252266,-84.3370703125,28.4703076172,452.96445459596464,-27.933381347650002,-56.403688964850005,0.3375776216995325,-95.10915039059999,49.740214843800004,989.26794538469,-15.122978515599996,-64.8631933594,0.5229803298581039,4.138741831462667,7.626450805663328,28.37267683919666,49.139089355460015,-52.48980452474665,-50.08453743489999,-82.72175813802009,-93.70011914061982,-48.351062693283964,-42.458086629236654,-27.174540649411696,-14.85367659505335,-52.48980452474664,-50.08453743489999,-55.54721748860838,-63.992765950513345,0.0790096945702683,0.1525999415030266,0.34400882535257815,0.52601312691116
777000,-50.1119921875,7.782073974610001,40.05013212739423,-42.32991821289,-50.1119921875,0.15529364598981502,-52.163369140600004,4.27126953125,46.580903377129204,-47.892099609350005,-52.163369140600004,0.08188254711342194,-81.8164550781,29.0430541992,413.5489052563994,-26.386700439450003,-55.42975463865,0.3549781541069728,-93.22826171879998,50.1811572266,958.2560342342796,-14.349034830733329,-64.53019205733332,0.5382612128708252,4.145210866293334,7.6312245686843285,28.405239176436663,49.192565429680016,-52.59002506510999,-50.18224430338999,-82.8824768880201,-93.9035709635398,-48.44481419881663,-42.551019734705655,-27.238618855791696,-14.903668511286686,-52.59002506510998,-50.18224430338999,-55.64385803222839,-64.09623394096668,0.07897435297051188,0.15237952353890477,0.3436907612947507,0.5253699781115245
778000,-49.7289990234,7.72763671875,36.15990352408823,-42.00136230465,-49.7289990234,0.15539497819197523,-52.596025390600005,4.20515411377,44.469654123380224,-48.390871276830005,-52.596025390600005,0.07995193710058456,-82.2149609375,28.053894043000003,376.83799117514167,-27.080533447249998,-55.134427490250005,0.341226143308961,-92.0233984375,48.800830078100006,764.70859276063,-14.407522786466666,-63.20835286456667,0.5303089312795192,4.148494211833667,7.623445861815995,28.351475260423328,49.08449121093001,-52.50027083333666,-50.09624186198333,-82.69211197916677,-93.68398209635315,-48.351776621502964,-42.47279600016733,-27.1703183593717,-14.866496961807796,-52.50027083333664,-50.09624186198333,-55.52179361979505,-63.95098817273779,0.07916353049230328,0.15248630502816826,0.3438180681134667,0.5254549150176931
779000,-55.54500976560001,7.636233520510001,43.75352114589078,-47.90877624509,-55.54500976560001,0.13747830008014966,-58.5287695312,4.18170928955,53.599993548025026,-54.34706024165,-58.5287695312,0.07144707334605507,-92.976015625,28.4259228516,558.3014347170125,-32.2750463867,-60.7009692383,0.30573393213847994,-105.84377929700001,49.6730615234,1339.7751696515006,-18.723572591200004,-68.3966341146,0.46930544103131727,4.151896036784667,7.625487670897995,28.337025227873326,49.055461914053346,-52.703944661459985,-50.27729313151333,-83.04548697916677,-94.0936542968798,-48.5520486246753,-42.65180546061533,-27.354230875646696,-15.012730794275575,-52.70394466145997,-50.27729313151333,-55.69125610352005,-64.0681927083289,0.07895081814164667,0.15203036352352906,0.3423310986527335,0.5230895259978382
780000,-45.4708203125,7.6853369140600005,36.97447807997397,-37.78548339844,-45.4708203125,0.16901689613783566,-47.266630859399996,4.16402282715,42.64069672558155,-43.10260803225,-47.266630859399996,0.08809645941417663,-73.986171875,28.2003369141,355.75754809132917,-22.89291748045,-51.09325439455,0.38115685944320254,-83.5029101562,48.2000878906,757.3655145160274,-11.767607421866666,-59.96769531246667,0.5772264439698835,4.157167633057667,7.633837280272995,28.343478027353328,49.04023958332335,-52.56597135416998,-50.16400732422,-82.82140738932343,-93.80740332031648,-48.4088037211123,-42.530170043946995,-27.23896468098503,-14.92238791233113,-52.56597135416997,-50.16400732422,-55.582442708338384,-63.96262749565446,0.07928981774757536,0.15259302293774743,0.34346929604714976,0.524718460591325
